timestamp,co2_flux,H,LE,ws,wd,Ta,Pres
2026-06-10 23:15:00.000,4.72111895440022,-4.82821129457513,12.0895116495736,4.33229784173484,223.096423028897,10.1954676522543,94.9744914294444
2026-06-10 23:45:00.000,2.51861634662576,-9.56160121992589,4.01092314576837,3.67240361312871,237.875224904812,10.0957413287192,94.9526317650006
2026-06-11 00:15:00.000,5.78358660343273,-13.6675600859763,6.98406266926257,4.25296270492836,243.418106138225,10.2139487545842,94.9410532299999
2026-06-11 00:45:00.000,3.60768453645816,-11.6825684295895,6.71412787319679,3.84646344842195,245.152433679582,10.0603380925407,94.9203526866675
2026-06-11 01:15:00.000,4.23323379376663,-13.1921489624789,7.96208709987876,3.89631142155777,240.005490930224,9.97400909078362,94.9100294200009
2026-06-11 01:45:00.000,4.97980284140124,-4.55962123470814,7.37716894345159,3.67981585023287,214.40365125418,9.69348465258048,94.9169215555556
2026-06-11 02:15:00.000,11.9950128872459,-15.0851842248662,9.09672097658692,3.31439974006605,206.974022566576,9.55487199937483,94.913247393055
2026-06-11 02:45:00.000,6.88918985204003,-17.9602064119053,5.68863748811578,4.33553871896047,229.355267325552,9.86920423546292,94.9189746652782
2026-06-11 03:15:00.000,10.7536103188488,-37.4144961306119,8.28914998075962,5.77579605856115,240.196659236899,10.176257783568,94.9237998824999
2026-06-11 03:45:00.000,7.57868581063717,-18.6181698883421,5.91746415879277,5.41786953303652,246.501985044821,10.4263814685979,94.9351375755556
2026-06-11 04:15:00.000,7.14154944355709,-7.73031094059585,13.8500865284853,3.94550914095077,228.757863293549,10.3857640451598,94.9456821788892
2026-06-11 04:45:00.000,14.0034092826842,-11.7760274183855,17.0772467950221,3.18530065877001,211.988744625663,10.3181979046003,94.9761713577783
2026-06-11 05:15:00.000,12.1903568862727,14.6040475033122,21.7730287649558,3.24748081295104,236.887277732199,10.7493706012605,94.9992473824996
2026-06-11 05:45:00.000,8.55741340775297,-7.01645475255887,18.2122428142315,4.14055411698208,253.186570549424,11.1052647413389,95.0134163624998
2026-06-11 06:15:00.000,-0.6509680429973,92.0473425802369,33.5720510006298,5.98256050028321,267.901617309811,11.8976513226937,95.0271826322211
2026-06-11 06:45:00.000,6.73020313307055,70.1703262938493,49.4574587261178,5.64654421448534,271.322035289985,11.824862508638,95.0541268500003
2026-06-11 07:15:00.000,4.39293842635472,72.3663634568082,29.7449420436975,5.02897724026511,274.114370632433,11.9198619275908,95.0683180008331
2026-06-11 07:45:00.000,-3.76552322008472,136.998212669298,61.5731738702034,5.70205133311519,276.57134961917,12.2619815668144,95.0596572116674
2026-06-11 08:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-11 08:45:00.000,-20.4900515922086,104.524715297155,27.5844769769799,5.60454745703428,283.714032872659,12.5482611941496,95.0745470344444
2026-06-11 09:15:00.000,-6.90703220327633,181.173281362846,51.6342736805819,6.02941850537656,275.93364122946,12.7938328697977,95.0595427083334
2026-06-11 09:45:00.000,7.37624941521921,103.619905894171,102.983584055401,6.62543353133308,277.611796405965,13.1368375015384,95.0553075675003
2026-06-11 10:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-11 10:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-11 11:15:00.000,-6.14198140618801,198.104678003329,72.2805614245701,6.83450343599164,268.890281313619,14.6459757291072,95.0323216722227
2026-06-11 11:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-11 12:15:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-11 12:45:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-06-11 13:15:00.000,6.23338327221729,-0.377691220403753,89.4109772699316,6.38808071346327,281.003450069539,12.2531962876715,95.1477586369442
2026-06-11 13:45:00.000,0.705704386169754,63.832524045278,81.3436544249905,8.74360931390052,284.076440587643,13.4720725849691,95.1451434913889
2026-06-11 14:15:00.000,-0.585235914693199,140.609576897574,99.9984274174371,6.31062373766964,284.676410080414,14.033846272569,95.1563853524993
2026-06-11 14:45:00.000,-1.05225874342296,70.7558653919262,47.6332292957644,7.49563451347084,274.643476568374,14.4989129845462,95.145896175556
2026-06-11 15:15:00.000,7.99033335267473,27.1978093506308,4.54882954388069,6.13009790341051,287.308062137991,14.519756223346,95.1552917327779
2026-06-11 15:45:00.000,1.67124493987022,49.1258459788476,36.7254203130192,5.36408179577173,257.317467194574,14.5769813585682,95.1488818541672
2026-06-11 16:15:00.000,4.63154383762484,45.3055393224633,-2.84861339993967,5.3433398470752,257.795525441118,15.0655506111493,95.1477312258334
2026-06-11 16:45:00.000,0.269362536400188,51.2182637122248,31.6104678543612,4.19831680833132,250.260210010163,14.888318961028,95.1492366600004
2026-06-11 17:15:00.000,-1.81181025267217,78.7126208127549,13.7929133005745,4.10560838998548,257.981268932814,14.9903142111353,95.1577146238887
2026-06-11 17:45:00.000,6.1336642579649,21.0068862560461,-20.3887145309203,5.25184100778897,285.825404835565,14.9937201679845,95.1779488244448
2026-06-11 18:15:00.000,5.52184752759727,3.55433147038936,18.9580971640773,4.96114452887547,290.055756790369,14.9285598072111,95.2016448699998
2026-06-11 18:45:00.000,6.95903689433155,-1.48409893789552,20.2028140096225,4.45184697721488,291.053657136688,14.7122359335424,95.2077209527782
2026-06-11 19:15:00.000,5.9891365619634,-5.43234966780182,9.87445847539824,5.13797910086203,292.072295775645,14.4349493047579,95.2278120027779
2026-06-11 19:45:00.000,5.20268018406121,-3.56780215752331,5.48625620622301,3.61039589705357,286.82673358606,14.2826453653401,95.2756390152779
2026-06-11 20:15:00.000,4.4533445105269,14.2386421480746,22.2938670109985,1.80445141354091,252.654765907011,14.0435723071805,95.3024600680555
2026-06-11 20:45:00.000,1.32515368235928,21.6670645322183,3.93650565447929,1.91555102384624,239.899345337883,13.9269776024669,95.3066487499993
2026-06-11 21:15:00.000,1.15772866763868,4.79181357242609,3.96678039099631,2.1644918815487,229.570362240454,13.7834017662982,95.3083080366672
2026-06-11 21:45:00.000,4.20480104055132,6.0983762824867,8.60600281052302,1.92105700697075,234.598430910057,13.4903677760871,95.3284188855556
2026-06-11 22:15:00.000,11.0086248811735,15.531559495588,20.1594979882757,1.83156751357275,226.939017419182,12.965336281379,95.338610100277
2026-06-11 22:45:00.000,1.54074474577875,5.68168042391484,4.23774245222048,2.73724359589187,232.66835619426,13.0403125827967,95.3234320644444
2026-06-11 23:15:00.000,2.74151722801079,-6.40750410567568,4.21389634718765,3.44699875447431,236.318319613754,13.4501431942208,95.3112304425004
